Gene,B cells,Cytotoxic T cells,CD4 T cells,Tfh,other
NTM-AS1,1,1,1,1,1
AP114372.1,1,1,1,1,1
RP11-697E14.2,1,1,1,1,1
OPCML,1,1,1,1,1
RP11-448P19.1,1,1,1,1,1
SPATA19,1,1,1,1,1
IGSF9B,1,1,1,1,1
RP11-713P17.5,1,1,1,1,1
RP11-713P17.3,1,1,1,1,1
RP11-713P17.4,1,1,1,1,1
JAM3,1,1,1,1,1
NCAPD3,1,1,1,1,1
RP11-711F16.3,1,1,1,1,1
VPS26B,1,1,1,1,1
THYN1,1,1,1,1,1
ACAD8,1,1,1,1,1
GLB1L3,1,1,1,1,1
GLB1L2,1,1,1,1,1
B3GAT1,1,1,1,1,1
AP114551.1,1,1,1,1,1
RP11-469N6.3,1,1,1,1,1
RP11-469N6.2,1,1,1,1,1
RP11-469N6.1,1,1,1,1,1
RP11-555G19.1,1,1,1,1,1
AP115135.2,1,1,1,1,1
RP11-631M21.1,1,1,1,1,1
TUBB8,1,1,1,1,1
ZMYND11,1,1,1,1,1
DIP2C,1,1,1,1,1
RP11-491E15.2,1,1,1,1,1
RP11-819C18.3,1,1,1,1,1
PRR26,1,1,1,1,1
RP11-164C1.2,1,1,1,1,1
LARP4B,1,1,1,1,1
RP11-363N22.2,1,1,1,1,1
GTPBP4,1,1,1,1,1
IDI2,1,1,1,1,1
IDI2-AS1,1,1,1,1,1
IDI1,1,1,1,1,1
WDR37,1,1,1,1,1
LINC11211,1,1,1,1,1
ADARB2,1,1,1,1,1
ADARB2-AS1,1,1,1,1,1
LINC11711,1,1,1,1,1
RP11-69C17.2,1,1,1,1,1
RP11-69C17.3,1,1,1,1,1
RP11-69C17.4,1,1,1,1,1
LINC11711,1,1,1,1,1
RP11-446F3.2,1,1,1,1,1
RP11-526P5.1,1,1,1,1,1
RP11-526P5.2,1,1,1,1,1
RP11-118K6.2,1,1,1,1,1
RP11-118K6.3,1,1,1,1,1
PFKP,1,1,1,1,1
RP11-298E9.7,1,1,1,1,1
PITRM1,1,1,1,1,1
PITRM1-AS1,1,1,1,1,1
RP11-298E9.5,1,1,1,1,1
RP11-298E9.6,1,1,1,1,1
RP11-195B3.1,1,1,1,1,1
RP11-482E14.1,1,1,1,1,1
RP11-482E14.2,1,1,1,1,1
RP11-184A2.3,1,1,1,1,1
RP11-184A2.2,1,1,1,1,1
KLF6,1,1,1,1,1
RP11-464C19.2,1,1,1,1,1
RP11-464C19.3,1,1,1,1,1
RP11-433J21.2,1,1,1,1,1
RP11-433J21.1,1,1,1,1,1
LINC11712,1,1,1,1,1
LINC11713,1,1,1,1,1
RP11-34C15.2,1,1,1,1,1
LINC11714,1,1,1,1,1
LINC11715,1,1,1,1,1
AKR1E2,1,1,1,1,1
AKR1C2,1,1,1,1,1
AKR1C1,1,1,1,1,1
RP11-499O7.7,1,1,1,1,1
AKR1C3,1,1,1,1,1
AKR1C3-1,1,1,1,1,1
AKR1C4,1,1,1,1,1
RP11-445P17.3,1,1,1,1,1
RP11-445P17.8,1,1,1,1,1
UCN3,1,1,1,1,1
TUBAL3,1,1,1,1,1
NET1,1,1,1,1,1
CALML5,1,1,1,1,1
CALML3-AS1,1,1,1,1,1
CALML3,1,1,1,1,1
RP11-116G8.5,1,1,1,1,1
RP13-463N16.6,1,1,1,1,1
RP11-336A11.5,1,1,1,1,1
RP11-336A11.4,1,1,1,1,1
ASB13,1,1,1,1,1
FAM218B,1,1,1,1,1
RP11-336A11.2,1,1,1,1,1
GDI2,1,1,1,1,1
RP11-318E3.9,1,1,1,1,1
ANKRD16,1,1,1,1,1
FBXO18,1,1,1,1,1
RP11-536K7.3,1,1,1,1,1
IL15RA,1,1,1,1,1
IL2RA,1,1,1,1,1
RP11-536K7.5,1,1,1,1,1
RBM17,1,1,1,1,1
PFKFB3,1,1,1,1,1
RP11-414H17.5,1,1,1,1,1
RP11-563J2.2,1,1,1,1,1
RP11-563J2.3,1,1,1,1,1
PRKCQ,1,1,1,1,1
RP11-554I8.1,1,1,1,1,1
RP11-554I8.2,1,1,1,1,1
LINC11716,1,1,1,1,1
LINC11717,1,1,1,1,1
RP11-799O21.2,1,1,1,1,1
RP11-393K12.2,1,1,1,1,1
SFMBT2,1,1,1,1,1
RP5-1131D4.2,1,1,1,1,1
RP11-385N23.1,1,1,1,1,1
ITIH5,1,1,1,1,1
ITIH2,1,1,1,1,1
KIN,1,1,1,1,1
ATP5C1,1,1,1,1,1
TAF3,1,1,1,1,1
GATA3-AS1,1,1,1,1,1
RP11-379F12.4,1,1,1,1,1
RP11-379F12.3,1,1,1,1,1
GATA3,1,1,1,1,1
LINC11718,1,1,1,1,1
RP5-1119O21.2,1,1,1,1,1
RP11-543F8.2,1,1,1,1,1
RP11-428L9.1,1,1,1,1,1
RP11-428L9.2,1,1,1,1,1
LINC11719,1,1,1,1,1
RP5-1151H14.2,1,1,1,1,1
RP5-933E2.1,1,1,1,1,1
RP11-271F18.1,1,1,1,1,1
RP11-271F18.4,1,1,1,1,1
SFTA1P,1,1,1,1,1
RP1-251M9.2,1,1,1,1,1
CELF2,1,1,1,1,1
RP1-251M9.3,1,1,1,1,1
RP11-397O4.1,1,1,1,1,1
CELF2-AS2,1,1,1,1,1
RP3-323N1.2,1,1,1,1,1
CELF2-AS1,1,1,1,1,1
USP6NL,1,1,1,1,1
RP11-138I18.1,1,1,1,1,1
RP11-138I18.2,1,1,1,1,1
ECHDC3,1,1,1,1,1
PROSER2,1,1,1,1,1
PROSER2-AS1,1,1,1,1,1
UPF2,1,1,1,1,1
DHTKD1,1,1,1,1,1
SEC61A2,1,1,1,1,1
NUDT5,1,1,1,1,1
CDC123,1,1,1,1,1
RP11-186N15.3,1,1,1,1,1
CAMK1D,1,1,1,1,1
CCDC3,1,1,1,1,1
OPTN,1,1,1,1,1
MCM11,1,1,1,1,1
UCMA,1,1,1,1,1
PHYH,1,1,1,1,1
SEPHS1,1,1,1,1,1
RP11-445K13.2,1,1,1,1,1
BEND7,1,1,1,1,1
RP11-214D15.2,1,1,1,1,1
PRPF18,1,1,1,1,1
RP11-295P9.13,1,1,1,1,1
FRMD4A,1,1,1,1,1
RP11-295P9.12,1,1,1,1,1
RP11-295P9.6,1,1,1,1,1
RP11-353M9.1,1,1,1,1,1
RP11-142M11.2,1,1,1,1,1
RP11-397C18.2,1,1,1,1,1
FAM117B,1,1,1,1,1
RP11-7C6.1,1,1,1,1,1
CDNF,1,1,1,1,1
HSPA14,1,1,1,1,1
RP11-398C13.6,1,1,1,1,1
SUV39H2,1,1,1,1,1
DCLRE1C,1,1,1,1,1
MEIG1,1,1,1,1,1
OLAH,1,1,1,1,1
ACBD7,1,1,1,1,1
C11orf111,1,1,1,1,1
RPP38,1,1,1,1,1
NMT2,1,1,1,1,1
FAM171A1,1,1,1,1,1
RP11-25G11.2,1,1,1,1,1
ITGA8,1,1,1,1,1
FAM188A,1,1,1,1,1
RP11-461K13.1,1,1,1,1,1
PTER,1,1,1,1,1
C1QL3,1,1,1,1,1
RSU1,1,1,1,1,1
CUBN,1,1,1,1,1
RP11-416H21.2,1,1,1,1,1
TRDMT1,1,1,1,1,1
VIM-AS1,1,1,1,1,1
VIM,1,1,1,1,1
RP11-124N14.3,1,1,1,1,1
ST8SIA6,1,1,1,1,1
ST8SIA6-AS1,1,1,1,1,1
HACD1,1,1,1,1,1
STAM-AS1,1,1,1,1,1
STAM,1,1,1,1,1
RP11-391B4.3,1,1,1,1,1
TMEM236,1,1,1,1,1
MRC1,1,1,1,1,1
RP11-457D2.3,1,1,1,1,1
SLC39A12,1,1,1,1,1
SLC39A12-AS1,1,1,1,1,1
CACNB2,1,1,1,1,1
RP11-499P21.2,1,1,1,1,1
RP11-383B4.4,1,1,1,1,1
NSUN6,1,1,1,1,1
ARL5B,1,1,1,1,1
RP11-139J15.5,1,1,1,1,1
MALRD1,1,1,1,1,1
RP11-49L2.1,1,1,1,1,1
RP11-354E11.2,1,1,1,1,1
PLXDC2,1,1,1,1,1
RP11-575A19.2,1,1,1,1,1
NEBL,1,1,1,1,1
C11orf113,1,1,1,1,1
NEBL-AS1,1,1,1,1,1
RP11-275N1.1,1,1,1,1,1
CASC11,1,1,1,1,1
SKIDA1,1,1,1,1,1
MLLT11,1,1,1,1,1
DNAJC1,1,1,1,1,1
EBLN1,1,1,1,1,1
RP11-118B14.5,1,1,1,1,1
RP11-573G6.6,1,1,1,1,1
COMMD3,1,1,1,1,1
COMMD3-BMI1,1,1,1,1,1
BMI1,1,1,1,1,1
RP11-573G6.9,1,1,1,1,1
RP11-573G6.8,1,1,1,1,1
RP11-573G6.11,1,1,1,1,1
SPAG6,1,1,1,1,1
PIP4K2A,1,1,1,1,1
ARMC3,1,1,1,1,1
MSRB2,1,1,1,1,1
PTF1A,1,1,1,1,1
LINC11552,1,1,1,1,1
C11orf67,1,1,1,1,1
RP11-371A19.2,1,1,1,1,1
OTUD1,1,1,1,1,1
KIAA1217,1,1,1,1,1
ARHGAP21,1,1,1,1,1
PRTFDC1,1,1,1,1,1
RP11-165A21.3,1,1,1,1,1
ENKUR,1,1,1,1,1
THNSL1,1,1,1,1,1
LINC11516,1,1,1,1,1
GPR158-AS1,1,1,1,1,1
GPR158,1,1,1,1,1
LINC11836,1,1,1,1,1
RP11-435M3.2,1,1,1,1,1
MYO3A,1,1,1,1,1
GAD2,1,1,1,1,1
APBB1IP,1,1,1,1,1
RP11-128B16.3,1,1,1,1,1
LINC11264,1,1,1,1,1
RP13-16H11.7,1,1,1,1,1
LINC11212-2,1,1,1,1,1
RP13-16H11.2,1,1,1,1,1
PDSS1,1,1,1,1,1
RP13-16H11.5,1,1,1,1,1
ABI1,1,1,1,1,1
LINC11212-1,1,1,1,1,1
LINC11614,1,1,1,1,1
ANKRD26,1,1,1,1,1
YME1L1,1,1,1,1,1
MASTL,1,1,1,1,1
ACBD5,1,1,1,1,1
RP11-85G18.6,1,1,1,1,1
RP11-748L13.6,1,1,1,1,1
PTCHD3,1,1,1,1,1
RAB18,1,1,1,1,1
MKX,1,1,1,1,1
MKX-AS1,1,1,1,1,1
ARMC4,1,1,1,1,1
RP11-218D6.4,1,1,1,1,1
MPP7,1,1,1,1,1
RP11-351M16.4,1,1,1,1,1
RP11-351M16.3,1,1,1,1,1
WAC-AS1,1,1,1,1,1
WAC,1,1,1,1,1
BAMBI,1,1,1,1,1
RP11-478H13.1,1,1,1,1,1
LINC11837,1,1,1,1,1
C11orf126,1,1,1,1,1
LYZL1,1,1,1,1,1
SVIL-AS1,1,1,1,1,1
SVIL,1,1,1,1,1
KIAA1462,1,1,1,1,1
MTPAP,1,1,1,1,1
MAP3K8,1,1,1,1,1
RP11-253D19.1,1,1,1,1,1
RP11-253D19.2,1,1,1,1,1
LYZL2,1,1,1,1,1
RP11-14C22.3,1,1,1,1,1
RP11-14C22.6,1,1,1,1,1
ZNF438,1,1,1,1,1
RP11-192P3.4,1,1,1,1,1
ZEB1-AS1,1,1,1,1,1
ZEB1,1,1,1,1,1
RP11-472N13.2,1,1,1,1,1
RP11-472N13.3,1,1,1,1,1
ARHGAP12,1,1,1,1,1
KIF5B,1,1,1,1,1
RP11-166N17.1,1,1,1,1,1
EPC1,1,1,1,1,1
RP11-166N17.3,1,1,1,1,1
RP11-135A24.4,1,1,1,1,1
RP11-135A24.2,1,1,1,1,1
CCDC7,1,1,1,1,1
CCDC7-1,1,1,1,1,1
RP11-479G22.8,1,1,1,1,1
ITGB1,1,1,1,1,1
RP11-462L8.1,1,1,1,1,1
RP11-342D11.3,1,1,1,1,1
NRP1,1,1,1,1,1
RP11-342D11.2,1,1,1,1,1
RP11-91B22.1,1,1,1,1,1
RP11-476F14.1,1,1,1,1,1
RP13-259N13.2,1,1,1,1,1
LINC11838,1,1,1,1,1
RP11-491O24.2,1,1,1,1,1
PARD3,1,1,1,1,1
PARD3-AS1,1,1,1,1,1
RP11-297A16.4,1,1,1,1,1
CUL2,1,1,1,1,1
RP11-297A16.2,1,1,1,1,1
CREM,1,1,1,1,1
RP11-324I22.2,1,1,1,1,1
CCNY,1,1,1,1,1
RP11-324I22.4,1,1,1,1,1
GJD4,1,1,1,1,1
RP11-425A6.5,1,1,1,1,1
FZD8,1,1,1,1,1
PCAT5,1,1,1,1,1
RP11-319N24.1,1,1,1,1,1
RP11-811B23.1,1,1,1,1,1
RP11-92J19.3,1,1,1,1,1
RP11-322I2.1,1,1,1,1,1
ANKRD31A,1,1,1,1,1
RP11-21F24.2,1,1,1,1,1
LINC11993,1,1,1,1,1
MTRNR2L7,1,1,1,1,1
RP11-258F22.1,1,1,1,1,1
ZNF248,1,1,1,1,1
RP11-258F22.2,1,1,1,1,1
RP11-162G11.5,1,1,1,1,1
ZNF25,1,1,1,1,1
RP11-393J16.4,1,1,1,1,1
ZNF33A,1,1,1,1,1
ZNF37A,1,1,1,1,1
RP11-518N22.12,1,1,1,1,1
RP11-518N22.13,1,1,1,1,1
RP11-518N22.9,1,1,1,1,1
RP11-672F9.1,1,1,1,1,1
RP11-291L22.4,1,1,1,1,1
IGKV1OR11-1,1,1,1,1,1
LINC11839,1,1,1,1,1
ZNF33B,1,1,1,1,1
LINC11518,1,1,1,1,1
AL122344.5,1,1,1,1,1
AL122344.7,1,1,1,1,1
BMS1,1,1,1,1,1
RP11-124O11.1,1,1,1,1,1
LINC11264,1,1,1,1,1
RET,1,1,1,1,1
RP11-351D16.3,1,1,1,1,1
CSGALNACT2,1,1,1,1,1
RASGEF1A,1,1,1,1,1
RP11-168L22.2,1,1,1,1,1
FXYD4,1,1,1,1,1
HNRNPF,1,1,1,1,1
RP11-517P14.2,1,1,1,1,1
ZNF487,1,1,1,1,1
ZNF239,1,1,1,1,1
ZNF485,1,1,1,1,1
ZNF32-AS3,1,1,1,1,1
RP11-412L1.4,1,1,1,1,1
ZNF32,1,1,1,1,1
ZNF32-AS1,1,1,1,1,1
ZNF32-AS2,1,1,1,1,1
RP11-412L1.11,1,1,1,1,1
RP11-272J7.4,1,1,1,1,1
LINC11619,1,1,1,1,1
LINC11841,1,1,1,1,1
RP11-168P8.5,1,1,1,1,1
RP11-168P8.3,1,1,1,1,1
LINC11841,1,1,1,1,1
RP11-21J15.2,1,1,1,1,1
RP11-21J15.3,1,1,1,1,1
C11orf142,1,1,1,1,1
CXCL12,1,1,1,1,1
RP11-733D4.1,1,1,1,1,1
TMEM72-AS1,1,1,1,1,1
RP11-285G1.2,1,1,1,1,1
TMEM72,1,1,1,1,1
RP11-285G1.9,1,1,1,1,1
RASSF4,1,1,1,1,1
C11orf11,1,1,1,1,1
C11orf25,1,1,1,1,1
ZNF22,1,1,1,1,1
RP11-445N18.5,1,1,1,1,1
OR13A1,1,1,1,1,1
ALOX5,1,1,1,1,1
RP11-67C2.2,1,1,1,1,1
18-Mar,1,1,1,1,1
ZFAND4,1,1,1,1,1
FAM21C,1,1,1,1,1
AGAP4,1,1,1,1,1
TIMM23,1,1,1,1,1
NCOA4,1,1,1,1,1
MSMB,1,1,1,1,1
ANTXRL,1,1,1,1,1
AGAP14P,1,1,1,1,1
ANXA8L1,1,1,1,1,1
NPY4R,1,1,1,1,1
GPRIN2,1,1,1,1,1
SYT15,1,1,1,1,1
RP11-38L15.3,1,1,1,1,1
RP11-38L15.2,1,1,1,1,1
RP11-38L15.8,1,1,1,1,1
PTPN21,1,1,1,1,1
GDF11,1,1,1,1,1
GDF2,1,1,1,1,1
RBP3,1,1,1,1,1
ZNF488,1,1,1,1,1
ANXA8,1,1,1,1,1
FAM25G,1,1,1,1,1
RP11-144G6.4,1,1,1,1,1
AGAP9,1,1,1,1,1
LINC11864,1,1,1,1,1
ABC7-42414411C24.1,1,1,1,1,1
CH17-361D5.2,1,1,1,1,1
CH17-361D5.1,1,1,1,1,1
CH17-361D5.3,1,1,1,1,1
FAM25C,1,1,1,1,1
FRMPD2,1,1,1,1,1
MAPK8,1,1,1,1,1
ARHGAP22,1,1,1,1,1
RP11-534L6.2,1,1,1,1,1
WDFY4,1,1,1,1,1
LRRC18,1,1,1,1,1
RP11-523O18.1,1,1,1,1,1
VSTM4,1,1,1,1,1
FAM171B-AS1,1,1,1,1,1
FAM171B,1,1,1,1,1
C11orf128,1,1,1,1,1
C11orf71-AS1,1,1,1,1,1
C11orf71,1,1,1,1,1
DRGX,1,1,1,1,1
RP11-123B3.2,1,1,1,1,1
ERCC6,1,1,1,1,1
PGBD3,1,1,1,1,1
ERCC6-PGBD3,1,1,1,1,1
CHAT,1,1,1,1,1
SLC18A3,1,1,1,1,1
C11orf53,1,1,1,1,1
OGDHL,1,1,1,1,1
PARG,1,1,1,1,1
TIMM23B,1,1,1,1,1
LINC11843,1,1,1,1,1
AGAP6,1,1,1,1,1
FAM21A,1,1,1,1,1
ASAH2,1,1,1,1,1
SGMS1,1,1,1,1,1
RP11-512N4.2,1,1,1,1,1
SGMS1-AS1,1,1,1,1,1
ASAH2B,1,1,1,1,1
A1CF,1,1,1,1,1
RP11-96B5.4,1,1,1,1,1
PRKG1,1,1,1,1,1
RP11-96B5.3,1,1,1,1,1
RP11-41C11.2,1,1,1,1,1
CSTF2T,1,1,1,1,1
PRKG1-AS1,1,1,1,1,1
DKK1,1,1,1,1,1
LINC11468,1,1,1,1,1
RP11-556E13.1,1,1,1,1,1
MBL2,1,1,1,1,1
RP11-319F12.2,1,1,1,1,1
RP11-71J2.1,1,1,1,1,1
PCDH15,1,1,1,1,1
RP11-257I14.1,1,1,1,1,1
RP11-598C11.2,1,1,1,1,1
RP11-598C11.1,1,1,1,1,1
MTRNR2L5,1,1,1,1,1
ZWINT,1,1,1,1,1
IPMK,1,1,1,1,1
CISD1,1,1,1,1,1
RP11-179B15.5,1,1,1,1,1
RP11-179B15.6,1,1,1,1,1
UBE2D1,1,1,1,1,1
TFAM,1,1,1,1,1
BICC1,1,1,1,1,1
LINC11844,1,1,1,1,1
PHYHIPL,1,1,1,1,1
FAM13C,1,1,1,1,1
RP11-443O13.3,1,1,1,1,1
RP11-135D11.2,1,1,1,1,1
SLC16A9,1,1,1,1,1
MRLN,1,1,1,1,1
CCDC6,1,1,1,1,1
LINC11553,1,1,1,1,1
ANK3,1,1,1,1,1
RP11-388P9.2,1,1,1,1,1
RP11-388P9.3,1,1,1,1,1
RP11-131N11.4,1,1,1,1,1
CDK1,1,1,1,1,1
RHOBTB1,1,1,1,1,1
LINC11845,1,1,1,1,1
TMEM26,1,1,1,1,1
TMEM26-AS1,1,1,1,1,1
C11orf117,1,1,1,1,1
RP11-63A2.2,1,1,1,1,1
RP11-491H19.1,1,1,1,1,1
ARID5B,1,1,1,1,1
RTKN2,1,1,1,1,1
RP11-121C12.3,1,1,1,1,1
ZNF365,1,1,1,1,1
RP11-436D11.3,1,1,1,1,1
ADO,1,1,1,1,1
EGR2,1,1,1,1,1
RP11-144G16.1,1,1,1,1,1
NRBF2,1,1,1,1,1
JMJD1C,1,1,1,1,1
JMJD1C-AS1,1,1,1,1,1
REEP3,1,1,1,1,1
RP11-171M17.1,1,1,1,1,1
RP11-174J11.1,1,1,1,1,1
RP11-179K3.2,1,1,1,1,1
RP11-252C24.3,1,1,1,1,1
RP11-428G2.1,1,1,1,1,1
LINC11515,1,1,1,1,1
CTNNA3,1,1,1,1,1
RP11-211G22.1,1,1,1,1,1
LRRTM3,1,1,1,1,1
RP11-344A5.1,1,1,1,1,1
DNAJC12,1,1,1,1,1
RP11-57G11.8,1,1,1,1,1
SIRT1,1,1,1,1,1
HERC4,1,1,1,1,1
MYPN,1,1,1,1,1
ATOH7,1,1,1,1,1
RP11-153K11.3,1,1,1,1,1
PBLD,1,1,1,1,1
HNRNPH3,1,1,1,1,1
RUFY2,1,1,1,1,1
DNA2,1,1,1,1,1
SLC25A16,1,1,1,1,1
TET1,1,1,1,1,1
CCAR1,1,1,1,1,1
STOX1,1,1,1,1,1
DDX51,1,1,1,1,1
DDX21,1,1,1,1,1
KIF1BP,1,1,1,1,1
SRGN,1,1,1,1,1
VPS26A,1,1,1,1,1
SUPV3L1,1,1,1,1,1
RP11-227H15.4,1,1,1,1,1
HKDC1,1,1,1,1,1
RP11-227H15.5,1,1,1,1,1
HK1,1,1,1,1,1
TACR2,1,1,1,1,1
TSPAN15,1,1,1,1,1
NEUROG3,1,1,1,1,1
RP11-343J3.2,1,1,1,1,1
C11orf35,1,1,1,1,1
RP11-242G21.1,1,1,1,1,1
COL13A1,1,1,1,1,1
RP11-262I2.2,1,1,1,1,1
H2AFY2,1,1,1,1,1
AIFM2,1,1,1,1,1
TYSND1,1,1,1,1,1
SAR1A,1,1,1,1,1
PPA1,1,1,1,1,1
NPFFR1,1,1,1,1,1
LRRC21,1,1,1,1,1
EIF4EBP2,1,1,1,1,1
NODAL,1,1,1,1,1
PALD1,1,1,1,1,1
PRF1,1,1,1,1,1
ADAMTS14,1,1,1,1,1
TBATA,1,1,1,1,1
SGPL1,1,1,1,1,1
PCBD1,1,1,1,1,1
RP11-432J9.3,1,1,1,1,1
RP11-432J9.6,1,1,1,1,1
UNC5B,1,1,1,1,1
UNC5B-AS1,1,1,1,1,1
SLC29A3,1,1,1,1,1
CDH23,1,1,1,1,1
CDH23-AS1,1,1,1,1,1
C11orf115,1,1,1,1,1
C11orf54,1,1,1,1,1
PSAP,1,1,1,1,1
RP11-472G21.2,1,1,1,1,1
CHST3,1,1,1,1,1
RP11-151D21.5,1,1,1,1,1
SPOCK2,1,1,1,1,1
ASCC1,1,1,1,1,1
ANAPC16,1,1,1,1,1
DDIT4,1,1,1,1,1
RP11-442H21.2,1,1,1,1,1
DNAJB12,1,1,1,1,1
MICU1,1,1,1,1,1
RP11-167P22.3,1,1,1,1,1
MCU,1,1,1,1,1
OIT3,1,1,1,1,1
PLA2G12B,1,1,1,1,1
P4HA1,1,1,1,1,1
RP11-344N11.2,1,1,1,1,1
RP11-344N11.5,1,1,1,1,1
NUDT13,1,1,1,1,1
RP11-152N13.16,1,1,1,1,1
ECD,1,1,1,1,1
FAM149B1,1,1,1,1,1
DNAJC9,1,1,1,1,1
DNAJC9-AS1,1,1,1,1,1
MRPS16,1,1,1,1,1
RP11-152N13.5,1,1,1,1,1
CFAP71,1,1,1,1,1
ANXA7,1,1,1,1,1
RP11-537A6.9,1,1,1,1,1
MSS51,1,1,1,1,1
PPP3CB,1,1,1,1,1
USP54,1,1,1,1,1
RP11-464F9.21,1,1,1,1,1
RP11-464F9.22,1,1,1,1,1
MYOZ1,1,1,1,1,1
SYNPO2L,1,1,1,1,1
RP11-464F9.21,1,1,1,1,1
AGAP5,1,1,1,1,1
RP11-574K11.29,1,1,1,1,1
SEC24C,1,1,1,1,1
FUT11,1,1,1,1,1
CHCHD1,1,1,1,1,1
ZSWIM8,1,1,1,1,1
RP11-574K11.31,1,1,1,1,1
ZSWIM8-AS1,1,1,1,1,1
NDST2,1,1,1,1,1
CAMK2G,1,1,1,1,1
RP11-574K11.5,1,1,1,1,1
RP11-574K11.8,1,1,1,1,1
PLAU,1,1,1,1,1
C11orf55,1,1,1,1,1
VCL,1,1,1,1,1
AP3M1,1,1,1,1,1
ADK,1,1,1,1,1
RP11-46O21.2,1,1,1,1,1
RP11-222G7.2,1,1,1,1,1
KAT6B,1,1,1,1,1
RP11-77G23.2,1,1,1,1,1
RP11-77G23.5,1,1,1,1,1
DUPD1,1,1,1,1,1
DUSP13,1,1,1,1,1
SAMD8,1,1,1,1,1
VDAC2,1,1,1,1,1
COMTD1,1,1,1,1,1
ZNF513-AS1,1,1,1,1,1
RP11-399K21.11,1,1,1,1,1
ZNF513,1,1,1,1,1
ZNF513-AS2,1,1,1,1,1
RP11-399K21.13,1,1,1,1,1
RP11-399K21.14,1,1,1,1,1
RP11-399K21.11,1,1,1,1,1
C11orf11,1,1,1,1,1
AC113286.1,1,1,1,1,1
RP11-369F11.2,1,1,1,1,1
RP11-325D15.2,1,1,1,1,1
KCNMA1,1,1,1,1,1
KCNMA1-AS1,1,1,1,1,1
KCNMA1-AS2,1,1,1,1,1
RP11-328K22.1,1,1,1,1,1
KCNMA1-AS3,1,1,1,1,1
RP13-39P12.3,1,1,1,1,1
DLG5,1,1,1,1,1
RP11-126H7.4,1,1,1,1,1
POLR3A,1,1,1,1,1
RPS24,1,1,1,1,1
RP11-157J13.1,1,1,1,1,1
RP11-91J7.3,1,1,1,1,1
LINC11856,1,1,1,1,1
RP11-91J7.2,1,1,1,1,1
RP11-91J7.4,1,1,1,1,1
RP11-17G2.1,1,1,1,1,1
RP11-31E13.2,1,1,1,1,1
ZMIZ1-AS1,1,1,1,1,1
RP11-481G8.2,1,1,1,1,1
ZMIZ1,1,1,1,1,1
PPIF,1,1,1,1,1
ZCCHC24,1,1,1,1,1
RP11-342M3.5,1,1,1,1,1
RP11-342M3.1,1,1,1,1,1
EIF5AL1,1,1,1,1,1
SFTPA2,1,1,1,1,1
SFTPA1,1,1,1,1,1
RP11-589B3.6,1,1,1,1,1
RP11-516M13.3,1,1,1,1,1
NUTM2B-AS1,1,1,1,1,1
NUTM2B,1,1,1,1,1
RP11-182L21.6,1,1,1,1,1
NUTM2E,1,1,1,1,1
SFTPD,1,1,1,1,1
SFTPD-AS1,1,1,1,1,1
TMEM254-AS1,1,1,1,1,1
TMEM254,1,1,1,1,1
PLAC9,1,1,1,1,1
ANXA11,1,1,1,1,1
LINC11857,1,1,1,1,1
MAT1A,1,1,1,1,1
RP11-36D19.8,1,1,1,1,1
DYDC1,1,1,1,1,1
DYDC2,1,1,1,1,1
FAM213A,1,1,1,1,1
TSPAN14,1,1,1,1,1
RP11-137H2.4,1,1,1,1,1
SH2D4B,1,1,1,1,1
RP11-514F8.2,1,1,1,1,1
NRG3,1,1,1,1,1
RP11-212D18.2,1,1,1,1,1
RP11-344L13.2,1,1,1,1,1
RP11-219F11.1,1,1,1,1,1
RP11-338I21.1,1,1,1,1,1
GHITM,1,1,1,1,1
C11orf99,1,1,1,1,1
CDHR1,1,1,1,1,1
LRIT2,1,1,1,1,1
LRIT1,1,1,1,1,1
RGR,1,1,1,1,1
LINC11858,1,1,1,1,1
CCSER2,1,1,1,1,1
LINC11519,1,1,1,1,1
RP11-475D12.1,1,1,1,1,1
RP11-475D12.2,1,1,1,1,1
LINC11521,1,1,1,1,1
GRID1-AS1,1,1,1,1,1
GRID1,1,1,1,1,1
RP11-93H12.4,1,1,1,1,1
WAPL,1,1,1,1,1
RP11-77P6.2,1,1,1,1,1
OPN4,1,1,1,1,1
LDB3,1,1,1,1,1
RP11-359E3.4,1,1,1,1,1
BMPR1A,1,1,1,1,1
MMRN2,1,1,1,1,1
SNCG,1,1,1,1,1
ADIRF,1,1,1,1,1
RP11-96C23.15,1,1,1,1,1
RP11-96C23.11,1,1,1,1,1
FAM25A,1,1,1,1,1
GLUD1,1,1,1,1,1
FAM35A,1,1,1,1,1
NUTM2A-AS1,1,1,1,1,1
NUTM2A,1,1,1,1,1
LINC11863,1,1,1,1,1
NUTM2D,1,1,1,1,1
LINC11864-1,1,1,1,1,1
MINPP1,1,1,1,1,1
RP11-57C13.4,1,1,1,1,1
RP11-57C13.6,1,1,1,1,1
RP11-57C13.3,1,1,1,1,1
PAPSS2,1,1,1,1,1
ATAD1,1,1,1,1,1
KLLN,1,1,1,1,1
PTEN,1,1,1,1,1
RNLS,1,1,1,1,1
LIPJ,1,1,1,1,1
LIPF,1,1,1,1,1
LIPK,1,1,1,1,1
LIPN,1,1,1,1,1
LIPM,1,1,1,1,1
ANKRD22,1,1,1,1,1
STAMBPL1,1,1,1,1,1
ACTA2-AS1,1,1,1,1,1
ACTA2,1,1,1,1,1
FAS,1,1,1,1,1
CH25H,1,1,1,1,1
LIPA,1,1,1,1,1
RP11-149I23.3,1,1,1,1,1
IFIT2,1,1,1,1,1
