Symbol,ID,is_feature_control,is_feature_control_mitochondrial,is_feature_control_ribosomal,mean_counts,log10_mean_counts,n_cells_by_counts,pct_dropout_by_counts,total_counts,log10_total_counts
KCNH5,ENSG00000140015,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-1112J20.2,ENSG00000259093,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RHOJ,ENSG00000126785,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-696D21.2,ENSG00000258943,0,0,0,0.0,0.0,0,100.0,0.0,0.0
GPHB5,ENSG00000179600,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PPP2R5E,ENSG00000154001,0,0,0,0.13963502152962887,0.05676578684978679,1219,87.50256305105599,1362.0,3.1344958558346736
CTD-2302E22.4,ENSG00000261242,0,0,0,0.0044084478162805,0.0019103567933398883,42,99.56940742259586,43.0,1.6434526764861874
WDR89,ENSG00000140006,0,0,0,0.04746770555669469,0.020140642125465957,438,95.50953454992823,463.0,2.6665179805548807
CTD-2302E22.2,ENSG00000258800,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CTD-2302E22.6,ENSG00000274015,0,0,0,0.002870617182694279,0.001244907229715977,28,99.71293828173057,28.0,1.462397997898956
SGPP1,ENSG00000126821,0,0,0,0.0639737543571868,0.026930915103360903,568,94.17674800082018,624.0,2.7958800173440754
SYNE2,ENSG00000054654,0,0,0,1.707812179618618,0.4326185373454253,5790,40.63973754357186,16658.0,4.221648928192229
ESR2,ENSG00000140009,0,0,0,0.08396555259380767,0.03501548095132096,732,92.49538650809924,819.0,2.9138138523837167
RP11-544I20.2,ENSG00000214770,0,0,0,0.009739594012712733,0.0042093861934550105,94,99.03629280295263,95.0,1.9822712330395684
CTD-2555O16.1,ENSG00000258809,0,0,0,0.0008201763379126512,0.0003560520649549424,8,99.91798236620873,8.0,0.9542425094393249
MTHFD1,ENSG00000100714,0,0,0,0.12384662702481034,0.050707046480633934,985,89.90157883945048,1208.0,3.0824263008607717
CTD-2555O16.2,ENSG00000258824,0,0,0,0.0002050440844781628,8.904038614543342e-05,2,99.97949559155218,2.0,0.47712125471966244
CTD-2555O16.4,ENSG00000272909,0,0,0,0.003075661267172442,0.0013336927726815553,29,99.70268607750667,30.0,1.4913616938342726
ZBTB25,ENSG00000089775,0,0,0,0.1294853393479598,0.05288059817660857,1143,88.28173057207299,1263.0,3.1017470739463664
AKAP5,ENSG00000179841,0,0,0,0.03731802337502563,0.01591192381700104,341,96.50399835964733,364.0,2.5622928644564746
ZBTB1,ENSG00000126804,0,0,0,0.12487184744720115,0.051103047676944256,1111,88.60980110723806,1218.0,3.0860037056183818
RP11-973N13.4,ENSG00000259116,0,0,0,0.0,0.0,0,100.0,0.0,0.0
HSPA2,ENSG00000126803,0,0,0,0.002870617182694279,0.001244907229715977,27,99.72319048595449,28.0,1.462397997898956
PPP1R36,ENSG00000165807,0,0,0,0.0008201763379126512,0.0003560520649549424,6,99.93848677465655,8.0,0.9542425094393249
RP11-973N13.3,ENSG00000259076,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
PLEKHG3,ENSG00000126822,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
SPTB,ENSG00000070182,0,0,0,0.0004100881689563256,0.00017806252069994778,4,99.95899118310436,4.0,0.6989700043360189
AL135745.1,ENSG00000279654,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CHURC1,ENSG00000258289,0,0,0,0.594422800902194,0.20260349632665187,4011,58.878408857904454,5798.0,3.7633531087482153
CHURC1-FNTB,ENSG00000125954,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
GPX2,ENSG00000176153,0,0,0,0.0008201763379126512,0.0003560520649549424,8,99.91798236620873,8.0,0.9542425094393249
RAB15,ENSG00000139998,0,0,0,0.005946278449866721,0.002574788278800582,56,99.42587656346114,58.0,1.7708520116421442
FNTB,ENSG00000257365,0,0,0,0.010764814435103548,0.004650115358438631,104,98.93377076071356,105.0,2.0253058652647704
RP11-840I19.5,ENSG00000272158,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
MAX,ENSG00000125952,0,0,0,0.21263071560385483,0.08372856459853247,1805,81.49477137584581,2074.0,3.3170181010481117
RP11-840I19.3,ENSG00000259118,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
CTD-2509G16.2,ENSG00000255002,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CTD-2509G16.5,ENSG00000258760,0,0,0,0.0002050440844781628,8.904038614543342e-05,2,99.97949559155218,2.0,0.47712125471966244
FUT8,ENSG00000033170,0,0,0,0.07637892146811565,0.03196518446544711,710,92.72093500102521,745.0,2.8727388274726686
FUT8-AS1,ENSG00000276116,0,0,0,0.0044084478162805,0.0019103567933398883,43,99.55915521837196,43.0,1.6434526764861874
CTD-2014B16.3,ENSG00000258847,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-783L4.1,ENSG00000258502,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-72M17.1,ENSG00000258561,0,0,0,0.0016403526758253025,0.0007118124632255436,16,99.83596473241747,16.0,1.2304489213782739
GPHN,ENSG00000171723,0,0,0,0.010559770350625384,0.004562005298914752,99,98.9850317818331,103.0,2.0170333392987803
RP11-862P13.1,ENSG00000258490,0,0,0,0.0,0.0,0,100.0,0.0,0.0
FAM71D,ENSG00000172717,0,0,0,0.017121181053926595,0.0073726983778178,165,98.30838630305516,167.0,2.225309281725863
MPP5,ENSG00000072415,0,0,0,0.022247283165880663,0.009555965000270197,213,97.81628050030756,217.0,2.3384564936046046
ATP6V1D,ENSG00000100554,0,0,0,0.15450071765429568,0.06239420721699214,1335,86.31330736108264,1507.0,3.178401341533755
EIF2S1,ENSG00000134001,0,0,0,0.18987082222677876,0.07549981497296401,1490,84.72421570637687,1852.0,3.2678754193188975
PLEK2,ENSG00000100558,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
TMEM229B,ENSG00000198133,0,0,0,0.011072380561820791,0.004782246939571361,107,98.90301414804183,108.0,2.037426497940624
PLEKHH1,ENSG00000054690,0,0,0,0.00030756612671724423,0.00013355373440395,2,99.97949559155218,3.0,0.6020599913279624
PIGH,ENSG00000100564,0,0,0,0.07924953865080993,0.033121871679521055,744,92.37236005741234,773.0,2.8887409606828927
ARG2,ENSG00000081181,0,0,0,0.0019479188025425466,0.0008451475147472278,18,99.81546032396965,19.0,1.3010299956639813
VTI1B,ENSG00000100568,0,0,0,0.1576789009637072,0.0635881182193342,1355,86.10826327660448,1538.0,3.187238619831479
RP11-1012A1.4,ENSG00000258466,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
RDH11,ENSG00000072042,0,0,0,0.17110928849702686,0.06859742553903421,1443,85.20606930490055,1669.0,3.2227164711475833
RDH12,ENSG00000139988,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ZFYVE26,ENSG00000072121,0,0,0,0.02183719499692434,0.009381707005394093,210,97.84703711297928,213.0,2.330413773349191
RAD51B,ENSG00000182185,0,0,0,0.044392044289522245,0.018863554902802792,419,95.70432643018249,433.0,2.637489729512511
CTD-2566J3.1,ENSG00000258837,0,0,0,0.0002050440844781628,8.904038614543342e-05,2,99.97949559155218,2.0,0.47712125471966244
CTD-2325P2.4,ENSG00000259038,0,0,0,0.003485749436128768,0.0015112094242040132,34,99.65142505638713,34.0,1.5440680443502757
CTD-2325P2.3,ENSG00000258623,0,0,0,0.002563051055977035,0.0011116948728912368,25,99.7436948944023,25.0,1.414973347970818
ZFP36L1,ENSG00000185650,0,0,0,1.1645478777937257,0.3353671964470074,5650,42.075046134919006,11359.0,4.0553783313750005
ACTN1,ENSG00000072110,0,0,0,0.0292187820381382,0.012507702976605327,244,97.49846216936642,285.0,2.456366033129043
ACTN1-AS1,ENSG00000259062,0,0,0,0.0,0.0,0,100.0,0.0,0.0
DCAF5,ENSG00000139990,0,0,0,0.1356366618823047,0.05523940445629549,1209,87.60508509329506,1323.0,3.121887985103681
RP11-817G13.3,ENSG00000276063,0,0,0,0.0016403526758253025,0.0007118124632255436,16,99.83596473241747,16.0,1.2304489213782739
RP11-363J20.1,ENSG00000258957,0,0,0,0.0004100881689563256,0.00017806252069994778,4,99.95899118310436,4.0,0.6989700043360189
EXD2,ENSG00000081177,0,0,0,0.011892556899733443,0.005134401414089212,115,98.82099651425055,116.0,2.0681858617461617
RP11-363J20.2,ENSG00000258520,0,0,0,0.0,0.0,0,100.0,0.0,0.0
GALNT16,ENSG00000100626,0,0,0,0.000512610211195407,0.00022256674596849525,5,99.94873897888046,5.0,0.7781512503836436
ERH,ENSG00000100632,0,0,0,0.8321714168546237,0.26296610356295963,4495,53.916342013532905,8117.0,3.9094490469812664
SLC39A9,ENSG00000029364,0,0,0,0.036087758868156655,0.015396542646664194,336,96.55525938076687,352.0,2.5477747053878224
PLEKHD1,ENSG00000175985,0,0,0,0.0011277424646298955,0.0004894963683256573,11,99.88722575353701,11.0,1.0791812460476249
CCDC177,ENSG00000267909,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SUSD6,ENSG00000100647,0,0,0,0.10785318843551364,0.04448221194762943,972,90.03485749436129,1052.0,3.0224283711854865
SRSF5,ENSG00000100650,0,0,0,2.3797416444535577,0.5288835030360602,7962,18.371949969243385,23212.0,4.365731271401678
SLC10A1,ENSG00000100652,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SMOC1,ENSG00000198732,0,0,0,0.0009226983801517326,0.0004005380554576629,9,99.90773016198483,9.0,1.0
SLC8A3,ENSG00000100678,0,0,0,0.0011277424646298955,0.0004894963683256573,10,99.89747795776091,11.0,1.0791812460476249
RP11-486O13.2,ENSG00000258422,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
RP11-718G2.5,ENSG00000259033,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
COX16,ENSG00000133983,0,0,0,0.06756202583555465,0.028393117135526925,622,93.62312897272915,659.0,2.8195439355418688
SYNJ2BP-COX16,ENSG00000258644,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
SYNJ2BP,ENSG00000213463,0,0,0,0.13973754357186796,0.056804854405419936,1207,87.62558950174288,1363.0,3.13481437032046
RP11-486O13.4,ENSG00000257759,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ADAM21,ENSG00000139985,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
ADAM20P1,ENSG00000259158,0,0,0,0.0018453967603034652,0.0008007070458515539,18,99.81546032396965,18.0,1.2787536009528289
ADAM20,ENSG00000134007,0,0,0,0.0033832273938896864,0.0014668370633068616,33,99.66167726061104,33.0,1.5314789170422551
MED6,ENSG00000133997,0,0,0,0.16167726061103138,0.06508548829164,1452,85.11379946688538,1577.0,3.1981069988734014
CTD-2540L5.5,ENSG00000259115,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CTD-2540L5.6,ENSG00000245466,0,0,0,0.002870617182694279,0.001244907229715977,28,99.71293828173057,28.0,1.462397997898956
TTC9,ENSG00000133985,0,0,0,0.06182079147016609,0.026051224991160846,565,94.20750461349189,603.0,2.7810369386211318
LINC01269,ENSG00000258689,0,0,0,0.0,0.0,0,100.0,0.0,0.0
MAP3K9,ENSG00000006432,0,0,0,0.0248103342218577,0.010643496198864911,232,97.62148862005331,242.0,2.385606273598312
RP6-65G23.3,ENSG00000259153,0,0,0,0.016403526758253024,0.007066163313584565,159,98.3698995283986,160.0,2.2068258760318495
RP6-65G23.5,ENSG00000275630,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
RP1-292L20.3,ENSG00000274818,0,0,0,0.0021529628870207095,0.0009340148123568948,21,99.78470371129792,21.0,1.3424226808222062
PCNX,ENSG00000100731,0,0,0,0.06192331351240517,0.026093155426327674,576,94.09473036702892,604.0,2.781755374652469
RP6-91H8.3,ENSG00000269927,0,0,0,0.002460529013737954,0.0010672816722693042,20,99.79495591552183,24.0,1.3979400086720377
RP6-91H8.2,ENSG00000259907,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP6-91H8.1,ENSG00000258517,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP6-91H8.5,ENSG00000269945,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP1-261D10.2,ENSG00000259146,0,0,0,0.0013327865491080582,0.0005784364632306187,13,99.86672134508919,13.0,1.146128035678238
SIPA1L1,ENSG00000197555,0,0,0,0.0892966987902399,0.037146187466801636,781,91.99302850112774,871.0,2.940516484932567
RP6-114E22.1,ENSG00000266869,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RGS6,ENSG00000182732,0,0,0,0.0031781833094115235,0.0013780787384724596,31,99.68218166905885,31.0,1.505149978319906
AC005477.1,ENSG00000280188,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
RP3-514A23.2,ENSG00000258871,0,0,0,0.0,0.0,0,100.0,0.0,0.0
DPF3,ENSG00000205683,0,0,0,0.04890301414804183,0.020735333410353777,421,95.68382202173467,477.0,2.6794278966121188
DCAF4,ENSG00000119599,0,0,0,0.04541726471191306,0.01928966804717461,419,95.70432643018249,443.0,2.6473829701146196
ZFYVE1,ENSG00000165861,0,0,0,0.02142710682796801,0.009207379062500198,208,97.8675415214271,209.0,2.322219294733919
RP11-109N23.4,ENSG00000258813,0,0,0,0.002255484929259791,0.0009784416429314742,21,99.78470371129792,22.0,1.3617278360175928
RBM25,ENSG00000119707,0,0,0,1.123436538855854,0.3270392861712681,5818,40.35267582530244,10958.0,4.039770926931579
PSEN1,ENSG00000080815,0,0,0,0.09678080787369285,0.04011984230345074,890,90.87553824072175,944.0,2.975431808509263
PAPLN,ENSG00000100767,0,0,0,0.0008201763379126512,0.0003560520649549424,8,99.91798236620873,8.0,0.9542425094393249
RP4-647C14.2,ENSG00000258376,0,0,0,0.0036907935206069303,0.0015999405475903188,36,99.6309206479393,36.0,1.568201724066995
RP4-647C14.3,ENSG00000258944,0,0,0,0.0026655730982161163,0.0011561035320539232,25,99.7436948944023,26.0,1.4313637641589874
NUMB,ENSG00000133961,0,0,0,0.3272503588271478,0.12295285142636404,2498,74.38999384867746,3192.0,3.504198918539445
HEATR4,ENSG00000187105,0,0,0,0.0014353085913471396,0.0006228996812785697,14,99.85646914086529,14.0,1.1760912590556813
C14orf169,ENSG00000170468,0,0,0,0.031064178798441665,0.01328569887278495,290,97.02686077506664,303.0,2.482873583608754
RP3-414A15.2,ENSG00000258695,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ACOT1,ENSG00000184227,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
ACOT2,ENSG00000119673,0,0,0,0.02552798851753127,0.010947517549679524,244,97.49846216936642,249.0,2.3979400086720375
ACOT4,ENSG00000177465,0,0,0,0.003280705351650605,0.0014224601683719054,32,99.67192946483495,32.0,1.5185139398778875
ACOT6,ENSG00000205669,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
RP3-414A15.10,ENSG00000258603,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
DNAL1,ENSG00000119661,0,0,0,0.025938076686487593,0.011121148529264978,239,97.54972319048596,253.0,2.404833716619938
RP4-693M11.3,ENSG00000258660,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PNMA1,ENSG00000176903,0,0,0,0.042136559360262456,0.0179246317185099,392,95.98113594422801,411.0,2.6148972160331345
ELMSAN1,ENSG00000156030,0,0,0,0.22165265532089398,0.08694774328745847,1822,81.32048390403936,2162.0,3.3350565194390915
RP5-1021I20.1,ENSG00000259065,0,0,0,0.005946278449866721,0.002574788278800582,56,99.42587656346114,58.0,1.7708520116421442
RP5-1021I20.2,ENSG00000258586,0,0,0,0.0,0.0,0,100.0,0.0,0.0
PTGR2,ENSG00000140043,0,0,0,0.024092679926184128,0.010339261873356214,229,97.65224523272504,235.0,2.3729120029701067
RP5-1021I20.4,ENSG00000258653,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
RP5-1021I20.8,ENSG00000273711,0,0,0,0.0014353085913471396,0.0006228996812785697,14,99.85646914086529,14.0,1.1760912590556813
ZNF410,ENSG00000119725,0,0,0,0.01455812999794956,0.006276935365516726,141,98.55443920442896,142.0,2.155336037465062
RP5-1021I20.5,ENSG00000258891,0,0,0,0.0036907935206069303,0.0015999405475903188,36,99.6309206479393,36.0,1.568201724066995
FAM161B,ENSG00000156050,0,0,0,0.014250563871232315,0.006145257821862042,136,98.6057002255485,139.0,2.146128035678238
COQ6,ENSG00000119723,0,0,0,0.07453352470781217,0.03121996972833065,685,92.97724010662293,727.0,2.862131379313037
ENTPD5,ENSG00000187097,0,0,0,0.038548287881894606,0.016426694104732888,359,96.31945868361697,376.0,2.576341350205793
AC005480.1,ENSG00000279461,0,0,0,0.001025220422390814,0.00044501948960348476,10,99.89747795776091,10.0,1.041392685158225
BBOF1,ENSG00000119636,0,0,0,0.013635431617797827,0.005881782900593993,128,98.68771785933976,133.0,2.1271047983648077
ALDH6A1,ENSG00000119711,0,0,0,0.05997539470986262,0.025295784070658824,555,94.31002665573098,585.0,2.767897616018091
LIN52,ENSG00000205659,0,0,0,0.01845396760303465,0.007941404403657008,174,98.21611646503999,180.0,2.2576785748691846
VSX2,ENSG00000119614,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ABCD4,ENSG00000119688,0,0,0,0.20135329095755589,0.07967074241595051,1729,82.27393889686283,1964.0,3.2933625547114453
VRTN,ENSG00000133980,0,0,0,0.0,0.0,0,100.0,0.0,0.0
SYNDIG1L,ENSG00000183379,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP3-449M8.9,ENSG00000270000,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
RP3-449M8.6,ENSG00000259005,0,0,0,0.0,0.0,0,100.0,0.0,0.0
NPC2,ENSG00000119655,0,0,0,0.2732212425671519,0.10490387582764535,2127,78.19356161574738,2665.0,3.4258601450778405
ISCA2,ENSG00000165898,0,0,0,0.16957145786344063,0.0680267612522428,1498,84.6421980725856,1654.0,3.2187979981117376
LTBP2,ENSG00000119681,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
CTD-2207P18.1,ENSG00000258425,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CTD-2207P18.2,ENSG00000258976,0,0,0,0.0,0.0,0,100.0,0.0,0.0
AREL1,ENSG00000119682,0,0,0,0.025322944433053107,0.010860676021315168,240,97.53947098626205,247.0,2.3944516808262164
FCF1,ENSG00000119616,0,0,0,0.058027475907320075,0.024496946035645013,540,94.46380971908961,566.0,2.7535830588929064
YLPM1,ENSG00000119596,0,0,0,0.1444535575148657,0.058598173485649004,1250,87.18474472011482,1409.0,3.1492191126553797
PROX2,ENSG00000119608,0,0,0,0.0,0.0,0,100.0,0.0,0.0
DLST,ENSG00000119689,0,0,0,0.09021939717039164,0.03751390472261228,812,91.67521017018659,880.0,2.944975908412048
RPS6KL1,ENSG00000198208,1,0,1,0.0036907935206069303,0.0015999405475903188,36,99.6309206479393,36.0,1.568201724066995
PGF,ENSG00000119630,0,0,0,0.0014353085913471396,0.0006228996812785697,14,99.85646914086529,14.0,1.1760912590556813
EIF2B2,ENSG00000119718,0,0,0,0.10067664547877794,0.041659751569369345,894,90.83452942382613,982.0,2.9925535178321354
RP11-950C14.3,ENSG00000258646,0,0,0,0.001537830633586221,0.0006673583476329068,15,99.84621693664137,15.0,1.2041199826559248
MLH3,ENSG00000119684,0,0,0,0.14312077096575765,0.05809211612863194,1233,87.35903219192126,1396.0,3.1451964061141817
ACYP1,ENSG00000119640,0,0,0,0.13984006561410703,0.05684391844699366,1176,87.94340783268403,1364.0,3.1351326513767748
ZC2HC1C,ENSG00000119703,0,0,0,0.009842116054951815,0.004253479242064191,96,99.01578839450482,96.0,1.9867717342662448
NEK9,ENSG00000119638,0,0,0,0.08171006766454787,0.03411087178105751,753,92.28009021939717,797.0,2.9020028913507296
RP11-950C14.7,ENSG00000259138,0,0,0,0.0009226983801517326,0.0004005380554576629,9,99.90773016198483,9.0,1.0
TMED10,ENSG00000170348,0,0,0,0.2608160754562231,0.10065173745308205,2131,78.15255279885176,2544.0,3.4056877866727775
CTD-3075F15.1,ENSG00000273565,0,0,0,0.0009226983801517326,0.0004005380554576629,9,99.90773016198483,9.0,1.0
RP11-293M10.1,ENSG00000258740,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-293M10.2,ENSG00000258820,0,0,0,0.0001025220422390814,4.4522474989331306e-05,1,99.9897477957761,1.0,0.3010299956639812
FOS,ENSG00000170345,0,0,0,1.387738363748206,0.3779867372791332,2877,70.50440844781627,13536.0,4.13152242891307
LINC01220,ENSG00000259687,0,0,0,0.0007176542956735698,0.0003115615171616906,7,99.92823457043264,7.0,0.9030899869919435
RP11-293M10.6,ENSG00000259319,0,0,0,0.003588271478367849,0.0015555772519898572,35,99.64117285216322,35.0,1.5563025007672873
JDP2,ENSG00000140044,0,0,0,0.06376871027270863,0.02684721182047617,586,93.99220832478983,622.0,2.7944880466591697
BATF,ENSG00000156127,0,0,0,0.11697765019479188,0.0480444833267269,710,92.72093500102521,1141.0,3.0576661039098294
AC007182.6,ENSG00000224721,0,0,0,0.0,0.0,0,100.0,0.0,0.0
FLVCR2,ENSG00000119686,0,0,0,0.001025220422390814,0.00044501948960348476,9,99.90773016198483,10.0,1.041392685158225
TTLL5,ENSG00000119685,0,0,0,0.04675005126102112,0.019842990831362695,426,95.63256100061514,456.0,2.6599162000698504
C14orf1,ENSG00000133935,0,0,0,0.11646503998359647,0.04784512850022743,1037,89.36846421980727,1136.0,3.0557604646877348
RP11-270M14.4,ENSG00000259103,0,0,0,0.0,0.0,0,100.0,0.0,0.0
IFT43,ENSG00000119650,0,0,0,0.05638712323149477,0.023823098760189346,509,94.78162805003075,550.0,2.741151598851785
TGFB3,ENSG00000119699,0,0,0,0.001742874718064384,0.0007562620289880109,17,99.82571252819356,17.0,1.255272505103306
RP11-270M14.5,ENSG00000258876,0,0,0,0.0,0.0,0,100.0,0.0,0.0
GPATCH2L,ENSG00000089916,0,0,0,0.21427106827968012,0.08431564746171406,1759,81.96637277014558,2090.0,3.3203540328176717
RP11-516J2.1,ENSG00000258402,0,0,0,0.0,0.0,0,100.0,0.0,0.0
ESRRB,ENSG00000119715,0,0,0,0.0002050440844781628,8.904038614543342e-05,2,99.97949559155218,2.0,0.47712125471966244
RP11-187O7.3,ENSG00000259124,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-99E15.2,ENSG00000258569,0,0,0,0.0,0.0,0,100.0,0.0,0.0
VASH1,ENSG00000071246,0,0,0,0.005023580069714989,0.0021762513824027134,48,99.50789419725241,49.0,1.6989700043360187
RP11-488C13.6,ENSG00000259081,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-488C13.7,ENSG00000258610,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-488C13.5,ENSG00000258301,0,0,0,0.008099241336887431,0.003503287906580393,78,99.20032807053516,79.0,1.9030899869919435
ANGEL1,ENSG00000013523,0,0,0,0.010867336477342629,0.004694163685663681,103,98.94402296493746,106.0,2.0293837776852097
LRRC74A,ENSG00000100565,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-488C13.4,ENSG00000259058,0,0,0,0.0,0.0,0,100.0,0.0,0.0
LINC01629,ENSG00000258602,0,0,0,0.0,0.0,0,100.0,0.0,0.0
IRF2BPL,ENSG00000119669,0,0,0,0.029628870207094524,0.012680711436976489,271,97.2216526553209,289.0,2.462397997898956
RP11-7F17.8,ENSG00000273729,0,0,0,0.004921058027475908,0.002131946921063288,47,99.51814640147632,48.0,1.6901960800285136
RP11-7F17.5,ENSG00000246548,0,0,0,0.00030756612671724423,0.00013355373440395,3,99.96924338732828,3.0,0.6020599913279624
RP11-7F17.4,ENSG00000258473,0,0,0,0.0,0.0,0,100.0,0.0,0.0
RP11-7F17.3,ENSG00000258819,0,0,0,0.0,0.0,0,100.0,0.0,0.0
CIPC,ENSG00000198894,0,0,0,0.022144761123641582,0.009512407056108207,209,97.8572893172032,216.0,2.3364597338485296
RP11-463C8.4,ENSG00000259164,0,0,0,0.0,0.0,0,100.0,0.0,0.0
TMEM63C,ENSG00000165548,0,0,0,0.001537830633586221,0.0006673583476329068,15,99.84621693664137,15.0,1.2041199826559248
ZDHHC22,ENSG00000177108,0,0,0,0.0002050440844781628,8.904038614543342e-05,2,99.97949559155218,2.0,0.47712125471966244
RP11-463C8.7,ENSG00000269883,0,0,0,0.0,0.0,0,100.0,0.0,0.0
NGB,ENSG00000165553,0,0,0,0.0,0.0,0,100.0,0.0,0.0
POMT2,ENSG00000009830,0,0,0,0.00799671929464835,0.0034591186228501696,76,99.22083247898298,78.0,1.8976270912904414
GSTZ1,ENSG00000100577,0,0,0,0.08847652245232725,0.036819066101629765,762,92.187820381382,863.0,2.936513742478893
TMED8,ENSG00000100580,0,0,0,0.27978265327045315,0.10713621925706225,2051,78.97272913676441,2729.0,3.436162647040756
